"","EIN","ACCPER","ACTIV1","ACTIV2","ACTIV3","ADDRESS","AFCD","ASS_BOY","ASS_EOY","BOND_BOY","BOND_EOY","CENSUSTRACT","CITY","CLASSCD","COMPENS","COMPENSP","CONT","CONTACT","CONTP","DEDUCTCD","DIREXP","EOSTATUS","EPOSTCARD","EXPS","EXPSP","FILENAME","FIPS","FISYR","FISYRP","FNDNCD","FRCD","FUNDBAL","FUNDFEES","FUNDFEESP","FUNDINC","FUNDINCP","GFTGRNTSRCVD170","GOODS","GRPROF","GRPROFP","GRREC","GRRECMEM","GRRECOTH","GRRECPUB","GRSINC170","GRSINCFNDRSNG","GRSINCGAMING","GRSRCPTSADMISSN509","GRSRCPTSRELATED170","GRSRNTSPRSNL","GRSRNTSREAL","INITFEES","INPRIOR","INPRIORSRC","INVENTG","INVINC","INVINCP","LATITUDE","LESSDIRFNDRSNG","LESSDIRGAMING","LEVEL1","LEVEL2","LEVEL3","LEVEL4","LIAB_BOY","LIAB_EOY","LONGITUDE","MAJGRPB","MANUALLY_FIXED","MRTG_BOY","MRTG_EOY","MSA_NECH","NAICS","NAME","NCCSKEY","NCCSKEY2","NETA_BOY","NETGNLS","NETINC","NETINCFNDRSNG","NETINCGAMING","NETINCP","NETRENT","NETRENTP","NTEE1","NTEECC","NTEEFINAL","NTEEFINAL1","NTEEIRS","NTEESRC","NTMAJ10","NTMAJ12","NTMAJ5","ORGCD","OTHCHGS","OTHINC","OTHINCP","OTHSAL","OTHSALP","OUTNCCS","OUTREAS","PAYTAX","PAYTAXP","PMSA","PROGREV","PROGREVP","Q78A","RANDNUM","REASON","RENTEXP","RENTINC","RETEARN","RETE_BOY","RNTLEXPNSPRSNL","RNTLEXPNSREAL","RNTLINCPRSNL","RNTLINCREAL","ROYALTSINC","RULEDATE","SALEOTHE","SALEOTHG","SALEOTHN","SALEOTHNP","SALESECN","SALESECNP","SALESEXP","SECUR","SEC_NAME","SOIYR","SOURCE","SPEVTG","SRVCSVAL170","SRVCSVAL509","STATE","STYEAR","SUBCD","SUBSECCD","SUBTOTSUPPINC509","TAXPER","TAXPERP","TOTGFTGRNTRCVD509","TOTREV","TOTREV2","TOTREVP","TOTSUPP509","TXEXMPTBNDSPROCEEDS","TXREVNUELEVIED170","TXREVNUELEVIED509","UNSECUREDNOTESEND","VALIDATION_STATE","ZIP","ZIP5","full_address","lat","long"
"137","204313885","12","000","000","000","2731 WILDWOOD DR",3,70262,115889,0,0,8069002802,"ESTES PARK",27,24000,34000,130371,"MARLI KENNELL",87683,1,0,"01",0,84744,104070,"204313885_201812_990O",8069,2018,2017,15,"010",115889,0,0,0,0,355566,0,0,0,130371,0,0,NA,0,0,0,0,0,0,0,0,1,"18eoextract990.xlsx",0,0,0,40.3383,0,0,"PC","O","RE","X",0,0,-105.5042,"X",NA,0,0,NA,813110,"KNOWING HIM MINISTRIES","204313885201812","2043138852018",70262,0,45627,0,0,-16387,0,0,"X","X90","X90","X","X90","IRS","RE","RE","OT",1,NA,0,0,0,0,"IN",NA,1226,2601,NA,0,0,"N",0.491085819744421,"07",0,0,115889,70262,0,0,0,0,0,200804,0,0,0,0,0,0,0,0,NA,20180,"19eoextract990.xlsx",0,0,0,"CO",20180,"3","3",0,201812,201712,0,130371,130371,87683,0,0,0,0,0,0,"80517-7073","80517","2731 WILDWOOD DR,ESTES PARK,CO,80517-7073",NA,NA
"138","204375532","12","000","000","000","22 SOUTH ADAMS STREET",3,5480333,5041496,0,0,8031003800,"DENVER",10,0,0,0,"STEVEN K BEDELL",0,1,0,"01",0,43463,290667,"204375532_201812_990O",8031,2018,2017,17,"010",5041496,0,0,0,0,0,0,0,0,290280,0,0,NA,0,0,0,0,0,0,0,0,1,"18eoextract990.xlsx",0,192369,137555,39.7161,0,0,"PC","S","RE","X",0,0,-104.9485,"X",NA,0,0,NA,813110,"ALLIED JEWISH APARTMENTS ENDOWMENT","204375532201812","2043755322018",5480333,97911,246817,0,0,542683,0,0,"X","X30","X30","X","L11","BEST","RE","RE","OT",1,NA,0,0,0,0,"IN",NA,0,0,NA,0,0,"N",0.500669826897876,"12",0,0,0,0,0,0,0,0,0,200603,0,0,0,0,97911,695795,0,97911,NA,20180,"19eoextract990.xlsx",0,0,0,"CO",20180,"3","3",0,201812,201712,0,290280,290280,833350,0,0,0,0,0,0,"80209-2908","80209","22 SOUTH ADAMS STREET,DENVER,CO,80209-2908",39.7155789,-104.94824407018
"139","204421806","08","000","000","000","3663 SOUTH COLLEGE AVE UNIT 13",3,211086,232279,0,0,8069001003,"FORT COLLINS",12,57437,0,270330,"KELLY MCCALLUM",266631,1,2868,"01",0,553383,481261,"204421806_201808_990O",8069,2018,2017,16,"010",179197,0,0,-2868,0,0,0,0,0,594810,0,0,NA,0,0,0,1304431,0,0,0,0,1,"18eoextract990.xlsx",0,130,8,40.5391,2868,0,"PC","O","AR","A",70448,53082,-105.0791,"A",NA,0,0,NA,611610,"FOUNDATION MUSIC SCHOOL INC","204421806201808","2044218062018",140638,0,38559,-2868,0,40941,0,0,"A","A6E","A6E","A","A68","BEST","AR","AR","AR",1,NA,282,0,242176,255174,"IN",NA,93063,86618,NA,324068,255639,"N",0.243871602299031,"09",0,0,0,0,0,0,0,0,0,200604,0,0,0,-76,0,0,0,0,NA,20179,"19eoextract990.xlsx",0,0,0,"CO",20179,"3","3",420,201808,201708,1053572,591942,591942,522202,2358423,0,0,0,52974,0,"80525-3031","80525","3663 SOUTH COLLEGE AVE UNIT 13,FORT COLLINS,CO,80525-3031",NA,NA
"140","204429783","12","000","000","000","800 8TH AVE STE 229",3,221276,191607,0,0,8123000100,"GREELEY",10,55254,53302,190225,NA,161891,1,27736,"01",0,265164,228446,"204429783_201812_990O",8123,2018,2017,15,"010",187923,0,0,35005,0,828134,0,0,0,262362,0,0,NA,3521,62741,0,0,164072,0,0,0,1,"18eoextract990.xlsx",0,2172,932,40.42487,27736,0,"PC","O","HS","P",2815,3684,-104.69079,"P",NA,0,0,NA,624190,"SENIOR RESOURCE SERVICES","204429783201812","2044297832018",218461,0,-30538,35005,0,-5815,0,0,"P","P50","P50","P","P50","IRS","HU","HU","HU",1,NA,491,685,91631,89130,"IN",NA,13947,0,NA,6733,59123,"N",0.988739093108736,"07",0,0,0,0,0,0,0,0,0,200610,0,0,0,0,0,0,0,0,"SENIOR RESOURCE SERVICES",20180,"19eoextract990.xlsx",62741,0,0,"CO",20180,"3","3",0,201812,201712,0,234626,234626,222631,0,0,0,0,0,0,"80631-1187","80631","800 8TH AVE STE 229,GREELEY,CO,80631-1187",NA,NA
"141","204597562","12","000","000","000","338 E 4TH ST",3,335331,358202,0,0,8069002007,"LOVELAND",10,0,0,677,"GEORGE LUNDEEN",35,1,2216,"01",0,39203,63006,"204597562_201812_990O",8069,2018,2017,15,"020",358202,0,0,27004,0,0,0,0,0,211152,0,0,NA,0,29220,0,43501,0,0,0,0,1,"18eoextractez.xlsx",0,8751,7834,40.3954,2216,0,"PC","S","ZB","A",0,0,-105.0728,"A",NA,0,0,NA,813219,"ARTISTS CHARITABLE FUND","204597562201812","2045975622018",335331,20112,22871,27004,0,-16065,0,0,"A","A124","A1240","A","T30","BEST","AR","AR","AR",1,NA,0,0,0,0,"IN",NA,0,0,NA,5530,0,"N",0.717438732215895,"09",0,0,0,NA,0,0,0,0,0,200710,0,923,923,4300,19189,0,146862,166051,NA,20180,"19eoextract990.xlsx",29220,0,0,"CO",20180,"3","3",38428,201812,201712,137494,62074,62074,46941,219423,0,0,0,0,0,"80537-5604","80537","338 E 4TH ST,LOVELAND,CO,80537-5604",40.395308,-105.0722392
"142","204648043","12","000","000","000","2239 CHAMPA ST",3,8339484,9858695,0,0,8013012203,"DENVER",10,210503,176590,5912238,"SCOTT A STRODE",5245278,1,38787,"01",0,5323746,2750342,"204648043_201812_990O",8031,2018,2017,16,"010",6552019,0,0,-12862,-4788,0,37429,-7996,5987,6427535,0,0,NA,0,25925,0,1543724,0,0,0,0,1,"18eoextract990.xlsx",29433,5174,801,40.0193,38787,0,"PC","O","HE","F",2815038,3306676,-105.2421,"F",NA,2363570,3018017,NA,621420,"PHOENIX MULTISPORT INC","204648043201812","2046480432018",5524446,0,1027573,-12862,0,2936105,0,0,"F","F21","F21","F","F21","IRS","HE","HE","HE",1,NA,19748,0,2581544,1333263,"IN",NA,226544,128061,NA,435017,439169,"N",0.74840455844182,"09",0,0,0,0,0,0,0,0,0,200612,0,0,0,0,0,0,0,0,NA,20180,"19eoextract990.xlsx",25925,0,0,"CO",20180,"3","3",8651,201812,201712,17463511,6351319,6351319,5686447,19280582,0,0,0,0,0,"80205-2531","80205","2239 CHAMPA ST,DENVER,CO,80205-2531",39.7528204,-104.986256853667
"143","204761441","12","000","000","000","1114 W 7TH AVE",3,33442,31423,0,0,8031001901,"DENVER",10,0,0,11749,"CHRIS MARTINEZ",10815,1,0,"01",0,65756,29089,"204761441_201812_990EZ",8031,2018,2017,15,"010",31423,0,0,0,0,0,0,0,0,69914,NA,NA,0,0,33304,0,103487,0,0,0,0,1,"18eoextractez.xlsx",0,10,11,39.7265,0,0,"PC","O","ED","B",0,0,-105.0028,"B",NA,0,0,NA,611699,"GROW COLORADO","204761441201812","2047614412018",33442,0,4158,33304,0,5351,0,0,"B","B60","B60","B","B60","IRS","ED","ED","ED",1,-6177,0,0,0,0,"IN",NA,0,0,NA,24851,19350,"N",0.856577318195563,"9",0,0,NA,NA,0,0,0,0,0,201312,0,0,0,0,0,0,0,NA,NA,20180,"19eoextractez.xlsx",33304,0,0,"CO",20180,"3","3",59,201812,201712,48824,69914,69914,34440,152370,0,0,0,0,0,"80204-4439","80204","1114 W 7TH AVE,DENVER,CO,80204-4439",39.72689435,-105.002118624961
"144","204765519","12","000","000","000","2023 E COLFAX AVE",3,180277,322824,0,0,8031003102,"DENVER",10,58333,86030,374101,"SAME CAFE",218350,1,3589,"01",0,288130,221479,"204765519_201812_990O",8031,2018,2017,15,"010",311998,0,0,42098,25461,0,0,0,0,426337,0,0,NA,0,45687,0,178845,0,0,0,0,1,"18eoextract990.xlsx",0,127,113,39.7401,3589,0,"PC","O","HS","P",2897,10826,-104.9632,"P",NA,0,0,NA,624000,"SO ALL MAY EAT INC","204765519201812","2047655192018",177380,0,134618,42098,0,28704,0,0,"P","P99","P99","P","P99","IRS","HU","HU","HU",1,NA,1098,430,97286,44445,"IN",NA,10209,9891,NA,5324,2962,"N",0.52120339831934,"09",0,0,0,0,0,0,0,0,0,200705,0,0,0,2867,0,0,0,0,NA,20180,"19eoextract990.xlsx",45687,0,0,"CO",20180,"3","3",1050,201812,201712,1031198,422748,422748,250183,1324816,0,0,0,0,0,"80206-1303","80206","2023 E COLFAX AVE,DENVER,CO,80206-1303",39.740075,-104.963102163265
"145","204969731","12","000","000","000","2321 E MULBERRY ST STE 1",3,689974,824391,0,0,8069001601,"FORT COLLINS",10,0,0,892258,"SARAH SWANTY",765821,1,62742,"01",0,1763005,1613212,"204969731_201812_990O",8069,2018,2017,15,"010",540914,0,0,104924,98491,0,0,0,0,1970688,0,0,NA,0,167666,0,3550489,0,0,0,0,1,"18eoextract990.xlsx",0,166,1684,40.580722,62742,0,"PC","O","EN","D",294006,283477,-105.035417,"D",NA,0,0,NA,813312,"ANIMAL FRIENDS ALLIANCE","204969731201812","2049697312018",395968,0,144941,104924,0,123801,0,0,"D","D20","D20","D","D20","BEST","EN","EN","OT",1,NA,26530,28165,915677,800457,"IN",NA,72290,68233,NA,884068,842852,"N",0.708367172515175,"09",0,0,0,0,0,0,0,0,0,200703,0,0,0,0,0,0,0,0,NA,20180,"19eoextract990.xlsx",167666,0,0,"CO",20180,"3","3",3635,201812,201712,3764091,1907946,1907946,1737013,7875279,0,0,0,0,0,"80524-3691","80524","2321 E MULBERRY ST STE 1,FORT COLLINS,CO,80524-3691",NA,NA
"146","205101379","12","000","000","000","1400 S COLORADO BLVD STE 410-C",3,89263,89177,0,0,8031003902,"DENVER",70,0,0,51351,"THOMAS N SCHEFFEL & ASSOCIATES PC",3050,1,0,"01",0,45488,8769,"205101379_201812_990EZ",8031,2018,2017,15,"010",88495,0,0,0,0,94762,0,0,0,51351,NA,NA,0,0,0,0,0,0,0,0,0,1,"18eoextractez.xlsx",0,0,0,39.6911,0,0,"PC","S","ZB","X",0,682,-104.9406,"X",NA,0,0,NA,813219,"CRYSTAL CLEAR MINISTRIES","205101379201812","2051013792018",89263,0,5863,0,0,4281,0,0,"X","X122","X1220","X","X122","IRS","RE","RE","OT",1,-6631,0,0,0,0,"IN",NA,0,0,NA,0,10000,"N",0.301644726146816,"7",0,0,NA,NA,0,0,0,0,0,200702,0,0,0,0,0,0,0,NA,NA,20180,"19eoextractez.xlsx",0,0,0,"CO",20180,"3","3",0,201812,201712,0,51351,51351,13050,0,0,0,0,0,0,"80222-3600","80222","1400 S COLORADO BLVD STE 410-C,DENVER,CO,80222-3600",NA,NA
"147","205129941","12","000","000","000","2761 S FAIRFAX ST",3,45555,66689,0,0,8031004003,"DENVER",12,17000,22500,384961,"SANDRA E COEN",48423,1,9075,"01",0,490288,174739,"205129941_201812_990O",8031,2018,2017,15,"010",62905,0,0,20893,0,0,0,117267,-92933,556333,0,0,NA,0,25628,4340,716971,0,0,24129,0,1,"18eoextract990.xlsx",117267,8,0,39.6668,9075,0,"PC","O","HS","P",4063,3784,-104.9295,"P",NA,0,0,NA,624100,"JAMES RESOURCE NETWORK","205129941201812","2051299412018",41492,0,21413,16553,4340,16297,-11428,0,"P","P42","P42","P","P42","IRS","HU","HU","HU",1,NA,0,207957,0,9105,"IN",NA,1217,0,NA,0,27589,"N",0.831535984419488,"09",35557,24129,62905,0,0,35557,0,-11428,0,200801,0,0,0,0,0,0,0,0,NA,20180,"19eoextract990.xlsx",29968,0,0,"CO",20180,"3","3",0,201812,201712,1019178,511701,511701,191036,1736149,0,0,0,0,0,"80222-6836","80222","2761 S FAIRFAX ST,DENVER,CO,80222-6836",39.666685,-104.929716901517
"148","205137386","05","000","000","000","2875 W 10TH ST",3,NA,136537,NA,0,8123001300,"GREELEY",10,0,NA,620,"FRED BUDD",NA,1,0,"01",0,5291,NA,"205137386_201905_990EZ",8123,2019,NA,16,"020",136537,0,NA,0,NA,0,0,0,NA,4653,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,4033,NA,40.423,0,0,"PC","O","ED","B",NA,0,-104.7273,"B",NA,NA,0,NA,813410,"KENT DONAHUE MEMORIAL SCHOLARSHIP FUND","205137386201905","2051373862019",NA,0,-638,0,0,NA,0,NA,"B","B82","B82","B","B82","IRS","ED","ED","ED",1,0,0,NA,0,NA,"IN",NA,0,NA,NA,0,NA,"N",0.54641088854862,"9",0,0,NA,NA,0,0,0,0,0,200712,0,0,0,NA,0,NA,0,NA,NA,20189,"19eoextractez.xlsx",0,0,0,"CO",20189,"3","3",24811,201905,NA,74743,4653,4653,NA,99554,0,0,0,0,0,"80634-5424","80634","2875 W 10TH ST,GREELEY,CO,80634-5424",40.4227567631579,-104.727083105263
"149","205143175","06","000","000","000","789 N SHERMAN ST STE 610",3,28137573,25338804,0,0,8031002601,"DENVER",20,317491,331424,7061826,"TIMOTHY MARQUEZ",6658567,1,313489,"01",0,10707036,9338023,"205143175_201906_990O",8031,2019,2018,15,"010",25098235,0,24375,0,0,29698611,0,0,0,8474221,0,0,NA,1215380,313489,0,0,0,0,0,0,1,"18eoextract990.xlsx",0,750947,433976,39.7433,313489,0,"PC","O","ED","B",437582,240569,-104.9836,"B",NA,0,0,NA,813410,"DENVER SCHOLARSHIP FOUNDATION","205143175201906","2051431752019",27699991,343906,-2546304,0,0,1160119,0,0,"B","B82","B82","B","B99","BEST","ED","ED","ED",1,NA,4053,0,2904148,1999860,"IN",NA,255527,180969,NA,0,5572,"N",0.0537991012001674,"07",0,0,0,0,0,0,0,0,0,200708,0,0,0,0,343906,3400027,0,343906,NA,20189,"19eoextract990.xlsx",313489,0,0,"CO",20189,"3","3",0,201906,201806,0,8160732,8160732,10498142,0,0,0,0,0,0,"80203-3529","80203","789 N SHERMAN ST STE 610,DENVER,CO,80203-3529",NA,NA
"150","205207747","04","000","000","000","6618 W 99TH AVE",3,83230,117764,0,0,8001008536,"WESTMINSTER",10,0,0,391540,"MONICA NAGAI",318437,1,0,"01",0,357069,292049,"205207747_201804_990O",8123,2018,2017,16,"010",117764,0,0,0,0,0,0,0,0,391603,0,0,NA,0,0,0,0,0,0,0,0,1,"core2016pc",0,63,38,39.9115,0,0,"PC","O","PB","U",0,0,-104.8156,"U",NA,0,0,NA,541710,"ALL STAR FUNDRAISING","205207747201804","2052077472018",83230,0,34534,0,0,26426,0,0,"U","U31","U31","U","B11","BEST","PU","PU","OT",1,NA,0,0,0,0,"IN",NA,0,0,NA,0,0,"N",0.879268834432547,"09",0,0,0,0,0,0,0,0,0,201409,0,0,0,0,0,0,0,0,NA,20179,"19eoextract990.xlsx",0,0,0,"CO",20179,"3","3",133,201804,201704,1482637,391603,391603,318475,1482770,0,0,0,0,0,"80021-5444","80021","6618 W 99TH AVE,WESTMINSTER,CO,80021-5444",39.8775364742356,-105.069783780039
"151","205308250","08","000","000","000","1543 WAZEE ST STE 400",3,NA,84351,NA,0,12073000200,"DENVER",20,0,NA,81228,NA,NA,1,0,"01",0,111053,NA,"205308250_201808_990EZ",8031,2018,NA,15,"010",-655,0,NA,0,NA,136786,0,0,NA,81228,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,30.4418,0,0,"PC","O","EN","C",NA,85006,-84.2663,"C",NA,NA,0,NA,813319,"ENVIRONMENT FLORIDA RESEARCH AND POLICY CENTER INC","205308250201808","2053082502018",NA,0,-29825,0,0,NA,0,NA,"C","C01","C01","C","C01","BEST","EN","EN","OT",1,0,0,NA,0,NA,"IN",NA,0,NA,NA,0,NA,"N",0.842124692052055,"7",0,0,NA,NA,0,0,0,0,0,200708,0,0,0,NA,0,NA,0,NA,NA,20179,"19eoextractez.xlsx",0,0,0,"CO",20179,"3","3",0,201808,NA,0,81228,81228,NA,0,0,0,0,0,0,"33713-8637","80202","1543 WAZEE ST STE 400,DENVER,CO,33713-8637",NA,NA
"152","205308625","06","000","000","000","10656 PARKRIDGE AVE",3,27557,13052,0,0,8013013201,"LONGMONT",10,0,0,110387,"GARY JEFFERSON",119300,1,4369,"01",0,129219,107276,"205308625_201806_990EZ",8123,2018,2017,15,"010",10051,0,0,0,0,349063,0,0,0,116271,NA,NA,0,21,5884,0,0,0,0,0,0,1,"core2016pc",0,0,7,40.2063,0,0,"PC","O","HS","P",189,3001,-105.1039,"P",NA,0,0,NA,624100,"AGAPE FAMILY SERVICES","205308625201806","2053086252018",27368,0,-17317,1515,0,12574,0,0,"P","P40","P40","P","P20","BEST","HU","HU","HU",1,0,0,0,0,0,"IN",NA,0,0,NA,0,0,"N",0.406028077066947,"7",0,0,NA,NA,0,0,0,0,0,201201,0,0,0,0,0,0,0,NA,NA,20179,"19eoextractez.xlsx",5884,0,0,"CO",20179,"3","3",0,201806,201706,0,111902,111902,119850,0,0,0,0,0,0,"80504-1140","80504","10656 PARKRIDGE AVE,LONGMONT,CO,80504-1140",NA,NA
"153","205359620","06","000","000","000","PO BOX 101687",3,20888,23382,0,0,NA,"DENVER",10,0,0,32695,"CONRAD KEHN",37746,1,0,"01",0,54365,55611,"205359620_201906_990EZ",8031,2019,2018,15,"010",23382,0,0,0,0,0,0,0,0,56859,NA,NA,0,0,0,0,127167,0,0,0,0,1,"18eoextractez.xlsx",0,0,0,0,0,0,"PC","O","AR","A",0,0,0,"A",NA,0,0,NA,711130,"TEPE INCORPORATED","205359620201906","2053596202019",20888,0,2494,0,0,9326,0,0,"A","A6C","A6C","A","A6C","IRS","AR","AR","AR",1,0,0,0,0,0,"IN",NA,0,0,NA,24164,27191,"N",0.39908327810247,"9",0,0,NA,NA,0,0,0,0,0,200612,0,0,0,0,0,0,0,NA,NA,20189,"19eoextractez.xlsx",0,0,0,"CO",20189,"3","3",0,201906,201806,141371,56859,56859,64937,268538,0,0,0,0,0,"80250-1687","80250","PO BOX 101687,DENVER,CO,80250-1687",NA,NA
"154","205382809","12","000","000","000","PO BOX 574",3,132330,194753,0,0,8123001906,"FORT LUPTON",10,0,0,5482,"WILMA O HAMILTON",14460,1,0,"01",0,120270,18683,"205382809_201812_990O",8123,2018,2017,15,"020",194753,0,0,0,0,0,0,279,0,254270,0,0,NA,0,0,0,1341,0,0,0,0,1,"18eoextractez.xlsx",279,0,0,40.1072,0,0,"PC","O","AR","A",0,0,-104.8011,"A",NA,0,0,NA,710000,"KIDZ QUILTZ INC","205382809201812","2053828092018",132330,92933,-20567,0,0,-2744,0,0,"A","A40","A40","A","P30","BEST","AR","AR","AR",1,NA,746,1228,0,0,"IN",NA,0,0,NA,0,0,"N",0.87675247727297,"09",0,0,194753,NA,0,0,0,0,263,200709,154567,247500,92933,0,0,0,0,0,NA,20180,"19eoextract990.xlsx",0,0,0,"CO",20180,"3","3",0,201812,201712,59676,99703,99703,15939,61821,0,0,0,0,0,"80621-0574","80621","PO BOX 574,FORT LUPTON,CO,80621-0574",NA,NA
"155","205415891","12","000","000","000","2200 N TAFT HILL RD",3,1266862,1289157,0,0,8069000202,"FORT COLLINS",40,37143,36062,304458,"ALIDA ECCLESTON",336234,1,49328,"01",0,739227,709301,"205415891_201812_990O",8069,2018,2017,15,"010",535586,0,0,74280,63873,0,0,0,0,827630,0,0,NA,0,123608,0,1319141,0,0,0,0,1,"18eoextract990.xlsx",0,22,145,40.5962,49328,0,"PC","O","EN","D",769342,753571,-105.0919,"D",NA,739391,725845,NA,813312,"ANIMAL HOUSE PETS & GROOMING INC","205415891201812","2054158912018",497520,0,39075,74280,0,44102,0,0,"D","D20","D20","D","D20","IRS","EN","EN","OT",1,NA,0,0,369090,361885,"IN",NA,32544,32867,NA,399542,357151,"Y",0.0825731971423423,"09",0,0,0,0,0,0,0,0,0,200612,0,0,0,-4000,0,0,0,0,NA,20180,"19eoextract990.xlsx",123608,0,0,"CO",20180,"3","3",891,201812,201712,1445293,778302,778302,753403,2825773,0,0,0,0,0,"80524-1075","80524","2200 N TAFT HILL RD,FORT COLLINS,CO,80524-1075",40.5882541,-105.114932
"156","205474742","12","000","000","000","PO BOX 633",3,683557,662001,0,0,8087000300,"FORT MORGAN",10,77404,77254,433494,"PAULA D BRAGG",454932,1,3976,"01",0,485503,412984,"205474742_201812_990O",8087,2018,2017,15,"010",609853,0,0,13523,21874,2253040,0,0,0,454061,0,0,NA,488,17499,0,0,0,0,0,0,1,"18eoextract990.xlsx",0,189,61,40.2626,3976,0,"PC","O","HS","I",38286,52148,-103.8476,"I",NA,36149,35605,NA,813319,"SARA INC","205474742201812","2054747422018",645271,0,-35418,13523,0,64575,0,0,"I","I73","I73","I","I73","IRS","HU","HU","HU",1,NA,2879,692,220749,191765,"IN",NA,30105,23288,NA,0,0,"N",0.708025779796134,"07",0,0,0,0,0,0,0,0,0,200704,0,0,0,0,0,0,0,0,NA,20180,"19eoextract990.xlsx",17499,0,0,"CO",20180,"3","3",0,201812,201712,0,450085,450085,477559,0,0,0,0,0,0,"80701-0633","80701","PO BOX 633,FORT MORGAN,CO,80701-0633",NA,NA
"157","205545112","12","000","000","000","PO BOX 100667",3,4816,23951,0,0,8031003001,"DENVER",10,0,0,153336,"JOE CANNATA",116381,1,0,"01",0,134297,125918,"205545112_201812_990EZ",8031,2018,2017,15,"010",12873,0,0,0,0,558970,0,0,0,153487,NA,NA,0,0,0,0,0,151,0,0,0,1,"18eoextractez.xlsx",0,0,0,39.6786,0,0,"PC","O","HS","P",16333,11078,-104.9802,"P",NA,0,0,NA,624190,"VOICES OF VICTIMS","205545112201812","2055451122018",-11517,0,19190,0,0,-9366,0,0,"P","P62","P62","P","P62","IRS","HU","HU","HU",1,5200,151,171,0,0,"IN",NA,0,0,NA,0,0,"N",0.345987351620953,"7",0,0,NA,NA,0,0,0,0,0,200707,0,0,0,0,0,0,0,NA,NA,20180,"19eoextractez.xlsx",0,0,0,"CO",20180,"3","3",0,201812,201712,0,153487,153487,116552,0,0,0,0,0,0,"80250-0667","80250","PO BOX 100667,DENVER,CO,80250-0667",NA,NA
"158","205550279","12","000","000","000","PO BOX 1452",3,209015,205602,0,0,8123002501,"AULT",20,0,0,5244,"BEVERLY WITSE TREASURER",25056,1,0,"01",0,8680,8099,"205550279_201812_990EZ",8123,2018,2017,15,"020",205602,0,0,0,0,168072,0,0,0,5267,NA,NA,0,115,0,0,0,0,0,0,0,1,"18eoextractez.xlsx",0,23,19,40.6758,0,0,"PC","O","AR","A",0,0,-104.6071,"A",NA,0,0,NA,712110,"AULT AREA HISTORICAL MUSEUM","205550279201812","2055502792018",209015,0,-3413,0,0,17247,0,0,"A","A50","A50","A","A50","WORD","AR","AR","AR",1,0,0,0,0,0,"IN",NA,0,0,NA,0,0,"N",0.741037592918901,"7",0,0,NA,NA,0,0,0,0,0,200708,0,0,0,0,0,0,0,NA,NA,20180,"19eoextractez.xlsx",0,0,0,"CO",20180,"3","3",0,201812,201712,0,5267,5267,25346,0,0,0,0,0,0,"80610-1452","80610","PO BOX 1452,AULT,CO,80610-1452",NA,NA
"159","205602694","12","000","000","000","PO BOX 3077",3,1605498,1476908,0,0,8069002801,"ESTES PARK",10,0,0,649,"JAMES D COPE",487250,1,0,"01",0,88810,837945,"205602694_201812_990O",8069,2018,2017,15,"020",1476908,0,0,0,0,669327,0,0,0,649,0,0,NA,182378,0,0,0,0,0,0,0,1,"18eoextract990.xlsx",0,0,0,40.3808,0,0,"PC","O","AR","A",40306,0,-105.5185,"A",NA,0,0,NA,813219,"ESTES PERFORMANCE INCORPORATED","205602694201812","2056026942018",1565192,0,-88161,0,0,-313195,0,37500,"A","A196","A1960","A","A61","BEST","AR","AR","AR",1,NA,0,0,60000,172500,"IN",NA,4590,10388,NA,0,0,"N",0.331364339258921,"07",0,0,0,0,0,0,0,0,0,200612,0,0,0,0,0,0,0,0,NA,20180,"19eoextract990.xlsx",0,0,0,"CO",20180,"3","3",0,201812,201712,0,649,649,524750,0,0,0,0,0,0,"80517-3077","80517","PO BOX 3077,ESTES PARK,CO,80517-3077",NA,NA
"160","205623503","12","000","000","000","200 W MOUNTAIN AVENUE",3,272839,255199,0,0,8069000100,"FORT COLLINS",20,0,30000,78903,"HEIDI NASH",163354,1,5867,"01",0,198410,139069,"205623503_201812_990EZ",8069,2018,2017,15,"010",253569,0,0,0,-4913,515685,1449,2580,2528,199949,NA,NA,0,14022,22802,0,0,0,0,0,0,1,"18eoextract990.xlsx",4029,4162,3441,40.587,0,0,"PC","O","AR","A",1287,1630,-105.079,"A",NA,0,0,NA,712110,"GLOBAL VILLAGE MUSEUM OF ARTS AND CULTURES","205623503201812","2056235032018",271552,0,-5777,16935,0,43832,0,0,"A","A50","A50","A","A50","WORD","AR","AR","AR",1,-12206,69327,0,0,37720,"IN",NA,0,5180,NA,20726,18491,"N",0.733713373632464,"7",0,0,NA,271552,0,0,0,0,0,200706,0,0,0,0,0,0,0,NA,NA,20180,"19eoextractez.xlsx",22802,383746,0,"CO",20180,"3","3",0,201812,201712,0,192633,192633,182901,0,0,0,0,0,0,"80521-2769","80521","200 W MOUNTAIN AVENUE,FORT COLLINS,CO,80521-2769",40.58712,-105.079124
